,author.properties.name,author.type,claimReviewed,dateModified,datePublished,description,headline,image.properties.height,image.properties.url,image.properties.width,image.type,itemReviewed.properties.author.properties.name,itemReviewed.properties.author.properties.sameAs,itemReviewed.properties.author.type,itemReviewed.properties.datePublished,itemReviewed.type,reviewRating.properties.alternateName,reviewRating.properties.bestRating,reviewRating.properties.ratingValue,reviewRating.properties.worstRating,reviewRating.type,url
83,Snopes,http://schema.org/Organization,"Jill Stein was arrested and charged with embezzling money raised for 2016 recount efforts in order to throw a ""marijuana dinner party.""							See Example( s )",2016-11-28T17:51:24+00:00,2016-11-28T00:00:00+00:00,"An old photograph of Jill Stein was used to claim that the Green Party presidential candidate had been arrested for using ""recount funds"" to host a ""marijuana dinner party.""",The Green Party's Green Party,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/Jill-Stein-Caught-Embezzling-Recount-Funds-For-Marijuana-Dinner-Party.jpg?resize=630,389",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-28T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/jill-stein-caught-embezzling-recount-funds-for-marijuana-dinner-party/
84,Snopes,http://schema.org/Organization,Donald Trump promised on Twitter that his first act as president would be to pardon Dylann Roof.,2016-11-28T17:38:00+00:00,2016-11-28T00:00:00+00:00,"An image purporting to show a tweet sent by Donald Trump, in which he promised to pardon accused mass shooter Dylann Roof, was a hoax.",Dylann Proof,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/dylann-roof.jpg?resize=862,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-28T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/trump-promises-to-pardon-dylann-roof/
85,Snopes,http://schema.org/Organization,The Communist Party of the USA endorsed Hillary Clinton.							See Example( s ),2016-11-17T17:50:59+00:00,2016-11-17T00:00:00+00:00,"The Communist Party of the USA did not endorse Hillary Clinton, but did encourage members to vote against her rival, Donald Trump.",Party Pooper,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/clinton-campaign.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-17T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/did-the-communist-party-of-the-usa-endorse-hillary-clinton/
86,Snopes,http://schema.org/Organization,A woman's IQ skyrocketed to an historic 220 after she drank sperm or semen for a year.							See Example( s ),2016-11-21T13:23:22+00:00,2016-11-21T00:00:00+00:00,"A stolen screenshot was attached to a fake story about the amazing cognitive benefits of ""drinking sperm.""",Sperm Whale,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/3792906411_ea1e22d31f_o-e1479839148876.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-21T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/woman-develops-iq-of-220-after-drinking-sperm-every-day-for-a-year/
87,Snopes,http://schema.org/Organization,A document held by a potential Trump cabinet member reveals his immigration plans.,2016-11-21T17:55:25+00:00,2016-11-21T00:00:00+00:00,"While one of Trump's potential cabinet picks unwittingly revealed his harsh immigration proposals, it is inaccurate to claim it's Trump's plan.",Bleak Peak,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/a22.jpg?resize=600,446",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-21T00:00:00+00:00,http://schema.org/CreativeWork,MIXTURE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/trump-team-accidentally-reveals-extreme-immigration-plan/
88,Snopes,http://schema.org/Organization,The Dakota Access Pipeline (DAPL) was re-routed through the Standing Rock Reservation after Bismarck's mostly-white residents refused to allow it near their water supply.							See Example( s ),2016-11-30T11:36:43+00:00,2016-11-30T00:00:00+00:00,"As disputes and protests over the Dakota Access Pipeline continued, rumors appeared that the pipeline was re-routed after residents of Bismarck refused the risk.",Mind Your Own Bismarck,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/dapl-bismarck.jpg?resize=715,396",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-30T00:00:00+00:00,http://schema.org/CreativeWork,MIXTURE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/dapl-routed-through-standing-rock-after-bismarck-residents-said-no/
89,Snopes,http://schema.org/Organization,Clint Eastwood refused to accept the Presidential Medal of Freedom from President Obama.,2016-11-23T12:15:26+00:00,2016-11-23T00:00:00+00:00,A rumor that Clint Eastwood was offered — and refused — the Presidential Medal of Freedom was made up out of whole cloth.,The Man With No Award,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/clint-eastwood.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-23T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/clint-eastwood-and-the-presidential-medal-of-freedom/
90,Snopes,http://schema.org/Organization,Trump arranged a deal with Carrier that kept a thousand jobs in the United States.  							See Example( s ),2016-11-30T10:20:56+00:00,2016-11-30T00:00:00+00:00,"A widely-reported deal arranged by the President-elect with Carrier kept 1,000 jobs in the U.S., according to both parties.",Air Conditions,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/trump.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-30T00:00:00+00:00,http://schema.org/CreativeWork,MOSTLY TRUE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/donald-trump-brokers-deal-with-carrier-to-keep-jobs-in-america/
91,Snopes,http://schema.org/Organization,"Apple's purge of ""fake news"" apps from the App store started with the removal of Breitbart News in November 2016.							See Example( s )",2016-11-30T12:21:14+00:00,2016-11-30T00:00:00+00:00,"Rumors circulated that Apple was purging its app store of ""fake news"" web sites — starting with Breitbart's news app.",Cen-Store-Ship,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/hand-apple-iphone-smartphone.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-30T00:00:00+00:00,http://schema.org/CreativeWork,MOSTLY FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/breitbart-news-app-removed-from-the-apple-store/
92,Snopes,http://schema.org/Organization,"Republicans in Texas made significant cuts to Medicaid after they were ""emboldened"" by the results of the 2016 general election.							See Example( s )",2016-12-05T12:03:00+00:00,2016-12-05T00:00:00+00:00,"A viral article inaccurately reported that Medicaid spending cuts in Texas affecting disabled children were thanks to ""emboldened"" state Republicans.",Texan Beef,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/texas_flag_fb.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-12-05T00:00:00+00:00,http://schema.org/CreativeWork,MIXTURE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/emboldened-election-texas-republicans-kill-medicaid-funding-children-disabilities/
93,Snopes,http://schema.org/Organization,Sarah Palin called for a Mall of America boycott over its hiring a black man to play Santa Claus.							See Example( s ),2016-12-05T10:56:21+00:00,2016-12-05T00:00:00+00:00,A story that the former Alaska governor called for the boycott after discovering that the mall had hired its first black Santa Claus is a hoax.,Santa Laws,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/Santa_fb.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-12-05T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/sarah-palin-calls-boycott-mall-america-santa-always-white-bible/
94,Snopes,http://schema.org/Organization,Donald Trump selected Mexican drug lord El Chapo to head the Drug Enforcement Administration.							See Example( s ),2016-11-28T15:15:42+00:00,2016-11-28T00:00:00+00:00,A report that Donald Trump tapped El Chapo as head of the Drug Enforcement Administration originated from a well-known humor columnist.,Cartel of the Ball,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/24877177839_e89e6c0518_k.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-28T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/trump-picks-el-chapo-to-run-dea/
95,Snopes,http://schema.org/Organization,Police opened fire on a store mannequin after it failed to follow their orders.							See Example( s ),2016-08-16T12:13:14+00:00,2016-08-16T00:00:00+00:00,"Police in Scranton, Pennsylvania, did not gun down a store mannequin that ""failed to comply"" with their orders.",Blast Test Dummy,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/08/Police-Shoot-Department-Store-Mannequin-67-Times-After-Mistaking-it-for-Gunman.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-08-16T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/police-shoot-department-store-mannequin-67-times-after-mistaking-it-for-gunman/
96,Snopes,http://schema.org/Organization,Backless boosters will be banned in the United States starting in December 2016.							See Example( s ),2016-11-28T16:15:18+00:00,2016-11-28T00:00:00+00:00,A social media meme shared outdated information about the use of backless booster seats (also known as booster cushions).,Booster Ban,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/6841561305_dfa16e26a9_b.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-28T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/backless-booster-seat-ban/
97,Snopes,http://schema.org/Organization,Article details efforts of John Glenn's wife to overcome stuttering.							See Example( s ),2016-12-08T14:44:10+00:00,2012-03-26T00:00:00+00:00,"How John Glenn's wife, Annie, overcame her stuttering.",Annie Glenn,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2014/10/Screen-Shot-2016-12-08-at-3.29.48-PM.png?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2012-03-26T00:00:00+00:00,http://schema.org/CreativeWork,TRUE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/glurge/annieglenn.asp
98,Snopes,http://schema.org/Organization,"Secretary of State John Kerry ""funneled"" taxpayer money into his daughter's global charity.",2016-12-08T18:58:29+00:00,2016-12-08T00:00:00+00:00,"Dr. Vanessa Kerry's nonprofit organization, Seed Global Health, was awarded Peace Corps funding before and after her father, John Kerry, became U.S. Secretary of State; was there a conflict of interest?",Cash & Kerry,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/john_kerry_fb.jpg?resize=865,452",865,http://schema.org/ImageObject,Daily Caller,http://dailycaller.com/2016/09/12/exclusive-john-kerrys-state-department-funneled-millions-to-his-daughters-nonprofit/,http://schema.org/Organization,2016-12-08T00:00:00+00:00,http://schema.org/CreativeWork,UNPROVEN,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/john-kerry-daughter-nonprofit/
99,Snopes,http://schema.org/Organization,"Nordstrom sells a rock in a leather pouch for $85, and a smaller version for $65.							See Example( s )",2016-12-08T17:55:18+00:00,2016-12-08T00:00:00+00:00,Nordstrom really is selling a rock in a leather pouch for $85 (and a smaller version for $65 for the cost conscious).,"Rock, Paper, Blither",452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/Nordstrom_leather_stone_fb.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-12-08T00:00:00+00:00,http://schema.org/CreativeWork,TRUE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/nordstrom-selling-rock-leather-pouch-85/
